[ 0.5 -1.5],[0.02506453 0.90889228 0.06604319 0.        ]
[ 1.5 -1.5],[2.02199944e-02 9.34449489e-01 4.47982106e-02 5.32306216e-04]
[ 2.5 -1.5],[0.02400602 0.06434397 0.02537143 0.88627858]
[ 3.5 -1.5],[0.28173931 0.06024708 0.         0.65801361]
[ 4.5 -1.5],[0.48548931 0.30681451 0.02088157 0.18681461]
[-4.5 -0.5],[0.         0.         0.80547904 0.19452096]
[-3.5 -0.5],[0.34707394 0.         0.37890586 0.2740202 ]
[-2.5 -0.5],[0.         0.77020952 0.01144208 0.2183484 ]
[-1.5 -0.5],[0.         0.73136225 0.0568985  0.21173925]
[-0.5 -0.5],[0.02744088 0.67714084 0.01738065 0.27803763]
[ 0.5 -0.5],[0.01932458 0.65150438 0.01535206 0.31381898]
[ 1.5 -0.5],[0.04747759 0.47697466 0.00216992 0.47337782]
[ 2.5 -0.5],[0.0584899 0.0071412 0.0193349 0.915034 ]
[ 3.5 -0.5],[1. 0. 0. 0.]
[ 4.5 -0.5],[0.11028431 0.09955857 0.1397638  0.65039332]
[-4.5  0.5],[0.         0.91555836 0.08444164 0.        ]
[-3.5  0.5],[0.         0.53346583 0.46653417 0.        ]
[-2.5  0.5],[1. 0. 0. 0.]
[-1.5  0.5],[0.         0.44240694 0.09440919 0.46318387]
[-0.5  0.5],[0.        0.2975763 0.1229146 0.5795091]
[0.5 0.5],[1. 0. 0. 0.]
[1.5 0.5],[1. 0. 0. 0.]
[2.5 0.5],[0.         0.01402995 0.         0.98597005]
[3.5 0.5],[1. 0. 0. 0.]
[4.5 0.5],[0.         0.21344807 0.06098037 0.72557156]
[-4.5  1.5],[0.         0.70650194 0.18033887 0.11315919]
[-3.5  1.5],[0.5145394  0.22210628 0.26335431 0.        ]
[-2.5  1.5],[0. 1. 0. 0.]
[-1.5  1.5],[0.08875303 0.36201888 0.14548974 0.40373835]
[-0.5  1.5],[0.06029577 0.12560599 0.08209398 0.73200427]
[0.5 1.5],[0.19615361 0.70243889 0.1014075  0.        ]
[1.5 1.5],[0. 1. 0. 0.]
[2.5 1.5],[0.         0.         0.46862646 0.53137354]
[3.5 1.5],[0.61387067 0.38612933 0.         0.        ]
[4.5 1.5],[0.06150401 0.15934686 0.12343918 0.65570994]
[-4.5  2.5],[1. 0. 0. 0.]
[-3.5  2.5],[1. 0. 0. 0.]
[-2.5  2.5],[1. 0. 0. 0.]
[-1.5  2.5],[0.         0.07533376 0.05048979 0.87417644]
[-0.5  2.5],[0.12365589 0.10035925 0.18601994 0.58996492]
[0.5 2.5],[1. 0. 0. 0.]
[1.5 2.5],[1. 0. 0. 0.]
[2.5 2.5],[1. 0. 0. 0.]
[3.5 2.5],[1. 0. 0. 0.]
[4.5 2.5],[0.         0.1649528  0.07759009 0.75745711]
[-4.5  3.5],[1. 0. 0. 0.]
[-3.5  3.5],[1. 0. 0. 0.]
[-2.5  3.5],[1. 0. 0. 0.]
[-1.5  3.5],[0.25693198 0.         0.34164013 0.4014279 ]
[-0.5  3.5],[0. 0. 0. 1.]
[0.5 3.5],[1. 0. 0. 0.]
[1.5 3.5],[1. 0. 0. 0.]
[2.5 3.5],[1. 0. 0. 0.]
[3.5 3.5],[1. 0. 0. 0.]
[4.5 3.5],[0.         0.21097444 0.09097182 0.69805374]
[-4.5  4.5],[1. 0. 0. 0.]
[-3.5  4.5],[1. 0. 0. 0.]
[-2.5  4.5],[1. 0. 0. 0.]
[-1.5  4.5],[1. 0. 0. 0.]
[-0.5  4.5],[0.         0.         0.06838649 0.93161351]
[0.5 4.5],[1. 0. 0. 0.]
[1.5 4.5],[1. 0. 0. 0.]
[2.5 4.5],[1. 0. 0. 0.]
[3.5 4.5],[1. 0. 0. 0.]
[4.5 4.5],[0.         0.13405025 0.13405025 0.73189951]
