[4.5 0.5],[0.68085312 0.         0.         0.31914688]
[-4.5  1.5],[0.05259256 0.13807932 0.         0.80932811]
[-3.5  1.5],[0.06692426 0.05308651 0.         0.87998923]
[-2.5  1.5],[3.23103798e-01 6.75696549e-01 1.76344620e-04 1.02330852e-03]
[-1.5  1.5],[0.02602533 0.07112836 0.01950175 0.88334456]
[-0.5  1.5],[0.24585349 0.04334149 0.02277393 0.6880311 ]
[0.5 1.5],[0.40328947 0.01865066 0.         0.57805987]
[1.5 1.5],[0.86080351 0.05987356 0.02809336 0.05122957]
[2.5 1.5],[0.5055589 0.        0.        0.4944411]
[3.5 1.5],[0.47919487 0.         0.         0.52080513]
[4.5 1.5],[0.90747814 0.09252186 0.         0.        ]
[-4.5  2.5],[1. 0. 0. 0.]
[-3.5  2.5],[1. 0. 0. 0.]
[-2.5  2.5],[1. 0. 0. 0.]
[-1.5  2.5],[3.86804292e-05 8.31592576e-02 1.97773971e-02 8.97024665e-01]
[-0.5  2.5],[2.10351682e-01 3.68447935e-05 2.21685222e-02 7.67442951e-01]
[0.5 2.5],[1. 0. 0. 0.]
[1.5 2.5],[1. 0. 0. 0.]
[2.5 2.5],[1. 0. 0. 0.]
[3.5 2.5],[1. 0. 0. 0.]
[4.5 2.5],[0. 0. 0. 1.]
[-4.5  3.5],[1. 0. 0. 0.]
[-3.5  3.5],[1. 0. 0. 0.]
[-2.5  3.5],[1. 0. 0. 0.]
[-1.5  3.5],[2.82274453e-04 9.33050516e-02 2.34492021e-02 8.82963472e-01]
[-0.5  3.5],[1.87366432e-01 3.20688627e-04 2.52197361e-02 7.87093143e-01]
[0.5 3.5],[1. 0. 0. 0.]
[1.5 3.5],[1. 0. 0. 0.]
[2.5 3.5],[1. 0. 0. 0.]
[3.5 3.5],[1. 0. 0. 0.]
[4.5 3.5],[0.         0.         0.62859532 0.37140468]
[-4.5  4.5],[0. 1. 0. 0.]
[-3.5  4.5],[0.0110665  0.81376556 0.13443264 0.0407353 ]
[-2.5  4.5],[0.02214445 0.83653371 0.13214548 0.00917637]
[-1.5  4.5],[0.02091499 0.10058687 0.13224007 0.74625807]
[-0.5  4.5],[0.17410517 0.00085618 0.1324178  0.69262085]
[0.5 4.5],[1. 0. 0. 0.]
[1.5 4.5],[1. 0. 0. 0.]
[2.5 4.5],[1. 0. 0. 0.]
[3.5 4.5],[1. 0. 0. 0.]
[4.5 4.5],[0.34520733 0.32739634 0.32739634 0.        ]
