[ 1.5 -1.5],[2.20161995e-02 9.36388507e-01 4.15951216e-02 1.72177039e-07]
[ 2.5 -1.5],[0.02152127 0.06166213 0.0214841  0.8953325 ]
[ 3.5 -1.5],[3.25313273e-01 4.42596637e-02 1.96742881e-04 6.30230320e-01]
[ 4.5 -1.5],[0.46749586 0.14833423 0.01561461 0.36855531]
[-4.5 -0.5],[0.05983209 0.94016791 0.         0.        ]
[-3.5 -0.5],[0.02531497 0.92520655 0.04947848 0.        ]
[-2.5 -0.5],[0.01741071 0.77516246 0.         0.20742683]
[-1.5 -0.5],[0.02589509 0.71409967 0.04899053 0.21101471]
[-0.5 -0.5],[0.02825621 0.67399125 0.03756982 0.26018271]
[ 0.5 -0.5],[0.02986154 0.62006981 0.02189717 0.32817147]
[ 1.5 -0.5],[0.03250849 0.48335878 0.         0.48413273]
[ 2.5 -0.5],[4.16692961e-02 2.24363272e-05 2.05681412e-02 9.37740126e-01]
[ 3.5 -0.5],[1. 0. 0. 0.]
[ 4.5 -0.5],[0.         0.14990312 0.01699873 0.83309815]
[-4.5  0.5],[0. 1. 0. 0.]
[-3.5  0.5],[0.05002866 0.09696308 0.         0.85300826]
[-2.5  0.5],[1. 0. 0. 0.]
[-1.5  0.5],[4.94798936e-05 5.47683590e-01 4.05967523e-02 4.11670178e-01]
[-0.5  0.5],[0.03678106 0.39304345 0.03353249 0.536643  ]
[0.5 0.5],[0.05127847 0.         0.02837203 0.9203495 ]
[1.5 0.5],[1. 0. 0. 0.]
[2.5 0.5],[0.         0.         0.02115423 0.97884577]
[3.5 0.5],[1. 0. 0. 0.]
[4.5 0.5],[0.         0.13882127 0.03265332 0.82852541]
[-4.5  1.5],[0.32500474 0.48948684 0.         0.18550842]
[-3.5  1.5],[0.10472486 0.70458112 0.         0.19069401]
[-2.5  1.5],[0.02930911 0.97069089 0.         0.        ]
[-1.5  1.5],[0.02091466 0.45219616 0.03094091 0.49594827]
[-0.5  1.5],[0.04453171 0.33270614 0.02205189 0.60071026]
[0.5 1.5],[0.06047767 0.23018124 0.         0.7093411 ]
[1.5 1.5],[0.0877694 0.9122306 0.        0.       ]
[2.5 1.5],[0.02314497 0.02442789 0.         0.95242715]
[3.5 1.5],[0.77103898 0.20590384 0.01037877 0.01267841]
[4.5 1.5],[0.05729842 0.1601027  0.01633579 0.7662631 ]
[-4.5  2.5],[1. 0. 0. 0.]
[-3.5  2.5],[1. 0. 0. 0.]
[-2.5  2.5],[1. 0. 0. 0.]
[-1.5  2.5],[2.23519764e-05 3.21455407e-01 2.83138088e-02 6.50208432e-01]
[-0.5  2.5],[6.26511262e-02 1.27844314e-05 2.24981945e-02 9.14837895e-01]
[0.5 2.5],[1. 0. 0. 0.]
[1.5 2.5],[1. 0. 0. 0.]
[2.5 2.5],[1. 0. 0. 0.]
[3.5 2.5],[1. 0. 0. 0.]
[4.5 2.5],[0.         0.07908128 0.02642535 0.89449336]
[-4.5  3.5],[1. 0. 0. 0.]
[-3.5  3.5],[1. 0. 0. 0.]
[-2.5  3.5],[1. 0. 0. 0.]
[-1.5  3.5],[7.25362383e-05 2.55753856e-01 3.23015261e-02 7.11872081e-01]
[-0.5  3.5],[7.87697362e-02 8.56196738e-05 2.64214562e-02 8.94723188e-01]
[0.5 3.5],[1. 0. 0. 0.]
[1.5 3.5],[1. 0. 0. 0.]
[2.5 3.5],[1. 0. 0. 0.]
[3.5 3.5],[1. 0. 0. 0.]
[4.5 3.5],[0.         0.2144579  0.11704351 0.66849859]
[-4.5  4.5],[0.13962291 0.69085544 0.13962291 0.02989873]
[-3.5  4.5],[0.01307161 0.80832491 0.16893685 0.00966664]
[-2.5  4.5],[0.02692892 0.82792464 0.14286315 0.00228329]
[-1.5  4.5],[0.0243565  0.20964399 0.14190726 0.62409226]
[-0.5  4.5],[9.61463219e-02 3.83030278e-04 1.42057528e-01 7.61413120e-01]
[0.5 4.5],[1. 0. 0. 0.]
[1.5 4.5],[1. 0. 0. 0.]
[2.5 4.5],[1. 0. 0. 0.]
[3.5 4.5],[1. 0. 0. 0.]
[4.5 4.5],[0.         0.12971297 0.12971297 0.74057405]
