[-1.5 -0.5],[0.03302074 0.63434024 0.26062203 0.07201699]
[-0.5 -0.5],[0.04595124 0.56842867 0.32465103 0.06096905]
[ 0.5 -0.5],[0.05157265 0.44981369 0.45107078 0.04754287]
[ 1.5 -0.5],[0.06510766 0.06049559 0.83862936 0.03576738]
[ 2.5 -0.5],[4.86759759e-01 3.19160880e-04 4.63096602e-01 4.98244785e-02]
[ 3.5 -0.5],[1. 0. 0. 0.]
[ 4.5 -0.5],[0.         0.25136241 0.221433   0.5272046 ]
[-4.5  0.5],[0.2509627  0.31865496 0.31493106 0.11545129]
[-3.5  0.5],[0.         0.         0.48412418 0.51587582]
[-2.5  0.5],[1. 0. 0. 0.]
[-1.5  0.5],[0.         0.7860708  0.10287556 0.11105364]
[-0.5  0.5],[0.03698828 0.79043376 0.08294123 0.08963672]
[0.5 0.5],[0.03679466 0.83882502 0.05992107 0.06445925]
[1.5 0.5],[1. 0. 0. 0.]
[2.5 0.5],[8.76106769e-01 6.25505397e-04 6.40200339e-02 5.92476917e-02]
[3.5 0.5],[1. 0. 0. 0.]
[4.5 0.5],[0. 0. 1. 0.]
[-4.5  1.5],[0.26809317 0.58839926 0.         0.14350757]
[-3.5  1.5],[0.04747239 0.85640289 0.         0.09612473]
[-2.5  1.5],[3.62169363e-02 9.63489553e-01 0.00000000e+00 2.93510305e-04]
[-1.5  1.5],[0.0301584  0.63472317 0.05212563 0.28299281]
[-0.5  1.5],[0.04579693 0.5711342  0.03254833 0.35052054]
[0.5 1.5],[5.09032627e-02 4.63879295e-01 1.21773160e-05 4.85205265e-01]
[1.5 1.5],[6.26613722e-02 6.01607423e-02 4.07418838e-05 8.77137144e-01]
[2.5 1.5],[4.86210385e-01 2.88241092e-02 1.30370239e-04 4.84835136e-01]
[3.5 1.5],[0.94925025 0.05074975 0.         0.        ]
[4.5 1.5],[0.81851038 0.17324812 0.0082415  0.        ]
[-4.5  2.5],[1. 0. 0. 0.]
[-3.5  2.5],[1. 0. 0. 0.]
[-2.5  2.5],[1. 0. 0. 0.]
[-1.5  2.5],[2.52351135e-05 3.96840249e-01 4.48144639e-02 5.58320052e-01]
[-0.5  2.5],[7.32492593e-02 1.26001632e-06 3.37729659e-02 8.92976515e-01]
[0.5 2.5],[1. 0. 0. 0.]
[1.5 2.5],[1. 0. 0. 0.]
[2.5 2.5],[1. 0. 0. 0.]
[3.5 2.5],[1. 0. 0. 0.]
[4.5 2.5],[0.06169318 0.16754274 0.         0.77076408]
[-4.5  3.5],[1. 0. 0. 0.]
[-3.5  3.5],[1. 0. 0. 0.]
[-2.5  3.5],[1. 0. 0. 0.]
[-1.5  3.5],[1.93681044e-04 2.98851142e-01 5.21785417e-02 6.48776635e-01]
[-0.5  3.5],[9.72585263e-02 3.91937220e-05 4.12265598e-02 8.61475720e-01]
[0.5 3.5],[1. 0. 0. 0.]
[1.5 3.5],[1. 0. 0. 0.]
[2.5 3.5],[1. 0. 0. 0.]
[3.5 3.5],[1. 0. 0. 0.]
[4.5 3.5],[0. 0. 0. 1.]
[-4.5  4.5],[0.14210278 0.71579444 0.14210278 0.        ]
[-3.5  4.5],[0.05678037 0.7915377  0.15168193 0.        ]
[-2.5  4.5],[0.03599115 0.78974854 0.17099037 0.00326994]
[-1.5  4.5],[0.03683185 0.23578463 0.17047399 0.55690954]
[-0.5  4.5],[1.23226575e-01 4.41839928e-04 1.70436630e-01 7.05894955e-01]
[0.5 4.5],[1. 0. 0. 0.]
[1.5 4.5],[1. 0. 0. 0.]
[2.5 4.5],[1. 0. 0. 0.]
[3.5 4.5],[1. 0. 0. 0.]
[4.5 4.5],[0. 0. 0. 1.]
