[-3.5 -0.5],[4.29320337e-01 3.65314701e-01 2.05033350e-01 3.31612303e-04]
[-2.5 -0.5],[0.04946691 0.82794769 0.00592209 0.11666331]
[-1.5 -0.5],[0.03565054 0.16168797 0.75942314 0.04323835]
[-0.5 -0.5],[0.19308429 0.08439574 0.67764393 0.04487603]
[ 0.5 -0.5],[0.37528249 0.06501756 0.50726831 0.05243164]
[ 1.5 -0.5],[0.48075492 0.05483728 0.40384768 0.06056012]
[ 2.5 -0.5],[0.57756101 0.00577262 0.34506135 0.07160502]
[ 3.5 -0.5],[1. 0. 0. 0.]
[ 4.5 -0.5],[0.09134971 0.36079235 0.54785793 0.        ]
[-4.5  0.5],[0.43412108 0.21022292 0.08173877 0.27391723]
[-3.5  0.5],[0.07438025 0.         0.92561975 0.        ]
[-2.5  0.5],[1. 0. 0. 0.]
[-1.5  0.5],[1.26733191e-04 1.45016413e-01 8.13442918e-01 4.14139354e-02]
[-0.5  0.5],[0.21615938 0.06245087 0.67517752 0.04621223]
[0.5 0.5],[0.50176368 0.05201457 0.38433706 0.06188469]
[1.5 0.5],[0.60277201 0.04612569 0.27358984 0.07751246]
[2.5 0.5],[0.67947668 0.00342469 0.22512684 0.09197179]
[3.5 0.5],[1. 0. 0. 0.]
[4.5 0.5],[0.92837658 0.         0.07162342 0.        ]
[-4.5  1.5],[0.21863187 0.60589368 0.         0.17547445]
[-3.5  1.5],[0.01864807 0.93373157 0.00671454 0.04090581]
[-2.5  1.5],[0.03689466 0.96310534 0.         0.        ]
[-1.5  1.5],[0.03252129 0.12035357 0.80856438 0.03856076]
[-0.5  1.5],[0.26049216 0.03558807 0.65748106 0.04643871]
[0.5 1.5],[8.81320455e-01 3.70297581e-02 9.37964086e-05 8.15559907e-02]
[1.5 1.5],[8.46849400e-01 3.80566997e-02 4.99589096e-04 1.14594311e-01]
[2.5 1.5],[8.23990955e-01 3.50410532e-02 7.39673568e-04 1.40228318e-01]
[3.5 1.5],[0.93624571 0.03571826 0.         0.02803603]
[4.5 1.5],[0.77707867 0.22292133 0.         0.        ]
[-4.5  2.5],[1. 0. 0. 0.]
[-3.5  2.5],[1. 0. 0. 0.]
[-2.5  2.5],[1. 0. 0. 0.]
[-1.5  2.5],[1.53066131e-05 9.78629254e-02 8.63354871e-01 3.87668974e-02]
[-0.5  2.5],[3.20393715e-01 8.29471301e-06 6.31905312e-01 4.76926784e-02]
[0.5 2.5],[1. 0. 0. 0.]
[1.5 2.5],[1. 0. 0. 0.]
[2.5 2.5],[1. 0. 0. 0.]
[3.5 2.5],[1. 0. 0. 0.]
[4.5 2.5],[0.19034604 0.43985911 0.36979485 0.        ]
[-4.5  3.5],[1. 0. 0. 0.]
[-3.5  3.5],[1. 0. 0. 0.]
[-2.5  3.5],[1. 0. 0. 0.]
[-1.5  3.5],[1.39799410e-05 7.16238864e-02 8.92048301e-01 3.63138324e-02]
[-0.5  3.5],[4.37748649e-01 5.37856281e-06 5.12616105e-01 4.96298678e-02]
[0.5 3.5],[1. 0. 0. 0.]
[1.5 3.5],[1. 0. 0. 0.]
[2.5 3.5],[1. 0. 0. 0.]
[3.5 3.5],[1. 0. 0. 0.]
[4.5 3.5],[0.0790461  0.19358862 0.17296343 0.55440185]
[-4.5  4.5],[1. 0. 0. 0.]
[-3.5  4.5],[1. 0. 0. 0.]
[-2.5  4.5],[1. 0. 0. 0.]
[-1.5  4.5],[1. 0. 0. 0.]
[-0.5  4.5],[7.61756468e-01 1.20453682e-05 1.77045042e-01 6.11864453e-02]
[0.5 4.5],[1. 0. 0. 0.]
[1.5 4.5],[1. 0. 0. 0.]
[2.5 4.5],[1. 0. 0. 0.]
[3.5 4.5],[1. 0. 0. 0.]
[4.5 4.5],[0.20480521 0.32111087 0.32111087 0.15297305]
