[-2.5  1.5],[0.16183148 0.83816852 0.         0.        ]
[-1.5  1.5],[0.01572833 0.57409513 0.08169812 0.32847842]
[-0.5  1.5],[0.07335427 0.53061668 0.06140867 0.33462039]
[0.5 1.5],[0.0643087  0.45291057 0.0005078  0.48227293]
[1.5 1.5],[8.33343410e-02 7.77774567e-02 4.14820128e-04 8.38473382e-01]
[2.5 1.5],[0.47990153 0.03946173 0.         0.48063675]
[3.5 1.5],[0.92461648 0.06607954 0.00548112 0.00382286]
[4.5 1.5],[0.73801112 0.19895314 0.02785103 0.03518472]
[-4.5  2.5],[1. 0. 0. 0.]
[-3.5  2.5],[1. 0. 0. 0.]
[-2.5  2.5],[1. 0. 0. 0.]
[-1.5  2.5],[0.         0.43151254 0.         0.56848746]
[-0.5  2.5],[0.13763722 0.         0.13335187 0.72901091]
[0.5 2.5],[1. 0. 0. 0.]
[1.5 2.5],[1. 0. 0. 0.]
[2.5 2.5],[1. 0. 0. 0.]
[3.5 2.5],[1. 0. 0. 0.]
[4.5 2.5],[0. 0. 0. 1.]
[-4.5  3.5],[1. 0. 0. 0.]
[-3.5  3.5],[1. 0. 0. 0.]
[-2.5  3.5],[1. 0. 0. 0.]
[-1.5  3.5],[0.         0.38033739 0.         0.61966261]
[-0.5  3.5],[0.22770946 0.         0.06804286 0.70424767]
[0.5 3.5],[1. 0. 0. 0.]
[1.5 3.5],[1. 0. 0. 0.]
[2.5 3.5],[1. 0. 0. 0.]
[3.5 3.5],[1. 0. 0. 0.]
[4.5 3.5],[0.         0.         0.22367722 0.77632278]
[-4.5  4.5],[1. 0. 0. 0.]
[-3.5  4.5],[1. 0. 0. 0.]
[-2.5  4.5],[1. 0. 0. 0.]
[-1.5  4.5],[1. 0. 0. 0.]
[-0.5  4.5],[0.08190465 0.0450281  0.54336095 0.3297063 ]
[0.5 4.5],[1. 0. 0. 0.]
[1.5 4.5],[1. 0. 0. 0.]
[2.5 4.5],[1. 0. 0. 0.]
[3.5 4.5],[1. 0. 0. 0.]
[4.5 4.5],[0.44490879 0.         0.         0.55509121]
