[ 0.5 -0.5],[0.04288237 0.4579883  0.45840302 0.04072631]
[ 1.5 -0.5],[0.05459286 0.05130808 0.8647798  0.02931926]
[ 2.5 -0.5],[4.87592145e-01 2.33582284e-05 4.70930476e-01 4.14540208e-02]
[ 3.5 -0.5],[1. 0. 0. 0.]
[ 4.5 -0.5],[0.26693965 0.         0.         0.73306035]
[-4.5  0.5],[0.17840481 0.60609147 0.21550372 0.        ]
[-3.5  0.5],[0.04496212 0.         0.46051264 0.49452524]
[-2.5  0.5],[1. 0. 0. 0.]
[-1.5  0.5],[0.         0.81403151 0.09009959 0.0958689 ]
[-0.5  0.5],[0.0309315  0.82047736 0.07179622 0.07679492]
[0.5 0.5],[0.03048861 0.86352922 0.05142378 0.05455839]
[1.5 0.5],[1. 0. 0. 0.]
[2.5 0.5],[0.89720989 0.         0.05021237 0.05257774]
[3.5 0.5],[1. 0. 0. 0.]
[4.5 0.5],[0.14679239 0.42151892 0.43168869 0.        ]
[-4.5  1.5],[0.46378194 0.43774292 0.         0.09847514]
[-3.5  1.5],[0.09687911 0.78747331 0.         0.11564759]
[-2.5  1.5],[0.02914576 0.97085424 0.         0.        ]
[-1.5  1.5],[0.02576907 0.65477922 0.04482403 0.27462768]
[-0.5  1.5],[0.03885039 0.58605534 0.02772937 0.3473649 ]
[0.5 1.5],[0.04239428 0.47016658 0.         0.48743914]
[1.5 1.5],[0.05464111 0.05094418 0.         0.8944147 ]
[2.5 1.5],[0.45396253 0.04540681 0.         0.50063066]
[3.5 1.5],[0.83279888 0.07297399 0.03647066 0.05775646]
[4.5 1.5],[0.19235611 0.0042447  0.80339919 0.        ]
[-4.5  2.5],[1. 0. 0. 0.]
[-3.5  2.5],[1. 0. 0. 0.]
[-2.5  2.5],[1. 0. 0. 0.]
[-1.5  2.5],[0.         0.42895615 0.08392632 0.48711754]
[-0.5  2.5],[0.06282784 0.         0.03050937 0.90666279]
[0.5 2.5],[1. 0. 0. 0.]
[1.5 2.5],[1. 0. 0. 0.]
[2.5 2.5],[1. 0. 0. 0.]
[3.5 2.5],[1. 0. 0. 0.]
[4.5 2.5],[0.         0.16710474 0.83289526 0.        ]
[-4.5  3.5],[1. 0. 0. 0.]
[-3.5  3.5],[1. 0. 0. 0.]
[-2.5  3.5],[1. 0. 0. 0.]
[-1.5  3.5],[0.         0.00824918 0.         0.99175082]
[-0.5  3.5],[0.5919402 0.        0.        0.4080598]
[0.5 3.5],[1. 0. 0. 0.]
[1.5 3.5],[1. 0. 0. 0.]
[2.5 3.5],[1. 0. 0. 0.]
[3.5 3.5],[1. 0. 0. 0.]
[4.5 3.5],[0.         0.         0.74473891 0.25526109]
[-4.5  4.5],[1. 0. 0. 0.]
[-3.5  4.5],[1. 0. 0. 0.]
[-2.5  4.5],[1. 0. 0. 0.]
[-1.5  4.5],[1. 0. 0. 0.]
[-0.5  4.5],[0.26231474 0.21242692 0.52525834 0.        ]
[0.5 4.5],[1. 0. 0. 0.]
[1.5 4.5],[1. 0. 0. 0.]
[2.5 4.5],[1. 0. 0. 0.]
[3.5 4.5],[1. 0. 0. 0.]
[4.5 4.5],[0.         0.09118203 0.09118203 0.81763593]
