[2.5 0.5],[0.01938861 0.01901113 0.05952828 0.90207198]
[3.5 0.5],[1. 0. 0. 0.]
[4.5 0.5],[0.04770711 0.31408121 0.1066949  0.53151677]
[-4.5  1.5],[0.35812897 0.38307838 0.         0.25879265]
[-3.5  1.5],[0.23682809 0.17830462 0.         0.58486729]
[-2.5  1.5],[0. 1. 0. 0.]
[-1.5  1.5],[0.         0.39815755 0.04707918 0.55476327]
[-0.5  1.5],[0.13987569 0.25890451 0.05318645 0.54803334]
[0.5 1.5],[0.05289885 0.15898815 0.07550083 0.71261217]
[1.5 1.5],[0.         0.82640483 0.11644086 0.05715432]
[2.5 1.5],[0.         0.41714598 0.         0.58285402]
[3.5 1.5],[0. 1. 0. 0.]
[4.5 1.5],[0.04738478 0.14648917 0.         0.80612605]
[-4.5  2.5],[1. 0. 0. 0.]
[-3.5  2.5],[1. 0. 0. 0.]
[-2.5  2.5],[1. 0. 0. 0.]
[-1.5  2.5],[0.         0.39997103 0.         0.60002897]
[-0.5  2.5],[0. 0. 0. 1.]
[0.5 2.5],[1. 0. 0. 0.]
[1.5 2.5],[1. 0. 0. 0.]
[2.5 2.5],[1. 0. 0. 0.]
[3.5 2.5],[1. 0. 0. 0.]
[4.5 2.5],[0.         0.28684236 0.15403469 0.55912295]
[-4.5  3.5],[1. 0. 0. 0.]
[-3.5  3.5],[1. 0. 0. 0.]
[-2.5  3.5],[1. 0. 0. 0.]
[-1.5  3.5],[0.25334326 0.         0.2688363  0.47782044]
[-0.5  3.5],[1. 0. 0. 0.]
[0.5 3.5],[1. 0. 0. 0.]
[1.5 3.5],[1. 0. 0. 0.]
[2.5 3.5],[1. 0. 0. 0.]
[3.5 3.5],[1. 0. 0. 0.]
[4.5 3.5],[0.         0.40202222 0.0965469  0.50143088]
[-4.5  4.5],[1. 0. 0. 0.]
[-3.5  4.5],[1. 0. 0. 0.]
[-2.5  4.5],[1. 0. 0. 0.]
[-1.5  4.5],[1. 0. 0. 0.]
[-0.5  4.5],[0.         0.         0.27719533 0.72280467]
[0.5 4.5],[1. 0. 0. 0.]
[1.5 4.5],[1. 0. 0. 0.]
[2.5 4.5],[1. 0. 0. 0.]
[3.5 4.5],[1. 0. 0. 0.]
[4.5 4.5],[0.12969036 0.         0.         0.87030964]
